Log file open, 01/24/23 13:58:07
[2023.01.24-19.58.16:578][  0]LogD3D12RHI: Display: Not using pipeline state disk cache per r.D3D12.PSO.DiskCache=0
[2023.01.24-19.58.16:578][  0]LogD3D12RHI: Display: Not using driver-optimized pipeline state disk cache per r.D3D12.PSO.DriverOptimizedDiskCache=0
[2023.01.24-19.58.16:579][  0]LogRHI: Texture pool is 14855 MB (70% of 21222 MB)
[2023.01.24-19.58.16:579][  0]LogD3D12RHI: Async texture creation enabled
[2023.01.24-19.58.16:579][  0]LogD3D12RHI: RHI has support for 64 bit atomics
[2023.01.24-19.58.16:602][  0]LogTurnkeySupport: Running Turnkey SDK detection: ' -ScriptsForProject="U:/CS415/InfiniteMatrixStarter 5.1/InfiniteMatrix.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="U:/CS415/InfiniteMatrixStarter 5.1/Intermediate/TurnkeyReport_0.log" -log="U:/CS415/InfiniteMatrixStarter 5.1/Intermediate/TurnkeyLog_0.log" -project="U:/CS415/InfiniteMatrixStarter 5.1/InfiniteMatrix.uproject"  -platform=all'
[2023.01.24-19.58.16:602][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""C:/Program Files/Epic Games/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="U:/CS415/InfiniteMatrixStarter 5.1/InfiniteMatrix.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="U:/CS415/InfiniteMatrixStarter 5.1/Intermediate/TurnkeyReport_0.log" -log="U:/CS415/InfiniteMatrixStarter 5.1/Intermediate/TurnkeyLog_0.log" -project="U:/CS415/InfiniteMatrixStarter 5.1/InfiniteMatrix.uproject"  -platform=all" ]
[2023.01.24-19.58.16:637][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatASTC
[2023.01.24-19.58.16:637][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatDXT
[2023.01.24-19.58.16:637][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatETC2
[2023.01.24-19.58.16:637][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatIntelISPCTexComp
[2023.01.24-19.58.16:637][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatUncompressed
[2023.01.24-19.58.16:637][  0]LogTextureFormatOodle: Display: Oodle Texture TFO init; latest sdk version = 2.9.8
[2023.01.24-19.58.16:637][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.5.dll
[2023.01.24-19.58.16:638][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.6.dll
[2023.01.24-19.58.16:638][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.7.dll
[2023.01.24-19.58.16:639][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.8.dll
[2023.01.24-19.58.16:640][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatOodle
[2023.01.24-19.58.16:648][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android'
[2023.01.24-19.58.16:648][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTC'
[2023.01.24-19.58.16:648][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXT'
[2023.01.24-19.58.16:648][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2'
[2023.01.24-19.58.16:648][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'AndroidClient'
[2023.01.24-19.58.16:648][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTCClient'
[2023.01.24-19.58.16:648][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXTClient'
[2023.01.24-19.58.16:648][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2Client'
[2023.01.24-19.58.16:648][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_Multi'
[2023.01.24-19.58.16:648][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_MultiClient'
[2023.01.24-19.58.16:675][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLens'
[2023.01.24-19.58.16:675][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLensClient'
[2023.01.24-19.58.16:680][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOS'
[2023.01.24-19.58.16:680][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOSClient'
[2023.01.24-19.58.16:684][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Linux'
[2023.01.24-19.58.16:684][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxEditor'
[2023.01.24-19.58.16:684][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxServer'
[2023.01.24-19.58.16:684][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxClient'
[2023.01.24-19.58.16:687][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64'
[2023.01.24-19.58.16:687][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Server'
[2023.01.24-19.58.16:687][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Client'
[2023.01.24-19.58.16:691][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOS'
[2023.01.24-19.58.16:691][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOSClient'
[2023.01.24-19.58.16:698][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Windows'
[2023.01.24-19.58.16:698][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsEditor'
[2023.01.24-19.58.16:698][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsServer'
[2023.01.24-19.58.16:698][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsClient'
[2023.01.24-19.58.16:698][  0]LogTargetPlatformManager: Display: Building Assets For WindowsEditor
[2023.01.24-19.58.16:699][  0]LogTargetPlatformManager: Unable to find audio format BINKA from hinted modules, loading all potential format modules to find it
[2023.01.24-19.58.16:702][  0]LogTargetPlatformManager: Loaded format module AudioFormatADPCM
[2023.01.24-19.58.16:702][  0]LogTargetPlatformManager:   ADPCM
[2023.01.24-19.58.16:702][  0]LogTargetPlatformManager:   PCM
[2023.01.24-19.58.16:705][  0]LogTargetPlatformManager: Loaded format module AudioFormatBink
[2023.01.24-19.58.16:705][  0]LogTargetPlatformManager:   BINKA
[2023.01.24-19.58.16:712][  0]LogAudioDebug: Display: Lib vorbis DLL was dynamically loaded.
[2023.01.24-19.58.16:712][  0]LogTargetPlatformManager: Loaded format module AudioFormatOgg
[2023.01.24-19.58.16:712][  0]LogTargetPlatformManager:   OGG
[2023.01.24-19.58.16:716][  0]LogTargetPlatformManager: Loaded format module AudioFormatOpus
[2023.01.24-19.58.16:716][  0]LogTargetPlatformManager:   OPUS
[2023.01.24-19.58.16:764][  0]LogTargetPlatformManager: Unable to find shader format SF_METAL from hinted modules, loading all potential format modules to find it
[2023.01.24-19.58.16:771][  0]LogTargetPlatformManager: Loaded format module MetalShaderFormat
[2023.01.24-19.58.16:771][  0]LogTargetPlatformManager:   SF_METAL
[2023.01.24-19.58.16:771][  0]LogTargetPlatformManager:   SF_METAL_MRT
[2023.01.24-19.58.16:771][  0]LogTargetPlatformManager:   SF_METAL_TVOS
[2023.01.24-19.58.16:771][  0]LogTargetPlatformManager:   SF_METAL_MRT_TVOS
[2023.01.24-19.58.16:771][  0]LogTargetPlatformManager:   SF_METAL_SM5
[2023.01.24-19.58.16:771][  0]LogTargetPlatformManager:   SF_METAL_MACES3_1
[2023.01.24-19.58.16:771][  0]LogTargetPlatformManager:   SF_METAL_MRT_MAC
[2023.01.24-19.58.16:771][  0]LogTargetPlatformManager: Loaded format module ShaderFormatD3D
[2023.01.24-19.58.16:771][  0]LogTargetPlatformManager:   PCD3D_SM6
[2023.01.24-19.58.16:771][  0]LogTargetPlatformManager:   PCD3D_SM5
[2023.01.24-19.58.16:771][  0]LogTargetPlatformManager:   PCD3D_ES31
[2023.01.24-19.58.16:771][  0]LogTargetPlatformManager:   D3D_ES3_1_HOLOLENS
[2023.01.24-19.58.16:771][  0]LogTargetPlatformManager: Loaded format module ShaderFormatOpenGL
[2023.01.24-19.58.16:771][  0]LogTargetPlatformManager:   GLSL_150_ES31
[2023.01.24-19.58.16:771][  0]LogTargetPlatformManager:   GLSL_ES3_1_ANDROID
[2023.01.24-19.58.16:778][  0]LogTargetPlatformManager: Loaded format module ShaderFormatVectorVM
[2023.01.24-19.58.16:778][  0]LogTargetPlatformManager:   VVM_1_0
[2023.01.24-19.58.16:778][  0]LogTargetPlatformManager: Loaded format module VulkanShaderFormat
[2023.01.24-19.58.16:778][  0]LogTargetPlatformManager:   SF_VULKAN_SM5
[2023.01.24-19.58.16:778][  0]LogTargetPlatformManager:   SF_VULKAN_ES31_ANDROID
[2023.01.24-19.58.16:778][  0]LogTargetPlatformManager:   SF_VULKAN_ES31
[2023.01.24-19.58.16:778][  0]LogTargetPlatformManager:   SF_VULKAN_SM5_ANDROID
[2023.01.24-19.58.16:778][  0]LogRendererCore: Ray tracing is disabled. Reason: disabled through project setting (r.RayTracing=0).
[2023.01.24-19.58.16:782][  0]LogDerivedDataCache: FDerivedDataBackendGraph: Pak pak cache file U:/CS415/InfiniteMatrixStarter 5.1/DerivedDataCache/DDC.ddp not found, will not use a pak cache.
[2023.01.24-19.58.16:782][  0]LogDerivedDataCache: Unable to find inner node Pak for hierarchy Hierarchy.
[2023.01.24-19.58.16:783][  0]LogDerivedDataCache: FDerivedDataBackendGraph: CompressedPak pak cache file U:/CS415/InfiniteMatrixStarter 5.1/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.01.24-19.58.16:783][  0]LogDerivedDataCache: Unable to find inner node CompressedPak for hierarchy Hierarchy.
[2023.01.24-19.58.16:808][  0]LogDerivedDataCache: Display: ../../../Engine/DerivedDataCache/Compressed.ddp: Opened pak cache for reading. (1433 MiB)
[2023.01.24-19.58.16:808][  0]LogDerivedDataCache: FDerivedDataBackendGraph: EnterprisePak pak cache file ../../../Enterprise/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.01.24-19.58.16:808][  0]LogDerivedDataCache: Unable to find inner node EnterprisePak for hierarchy Hierarchy.
[2023.01.24-19.58.16:825][  0]LogDerivedDataCache: Speed tests for C:/Users/archnas2/AppData/Local/UnrealEngine/Common/DerivedDataCache took 0.02 seconds
[2023.01.24-19.58.16:825][  0]LogDerivedDataCache: Display: Performance to C:/Users/archnas2/AppData/Local/UnrealEngine/Common/DerivedDataCache: Latency=0.03ms. RandomReadSpeed=531.77MBs, RandomWriteSpeed=63.55MBs. Assigned SpeedClass 'Local'
[2023.01.24-19.58.16:826][  0]LogDerivedDataCache: Using Local data cache path C:/Users/archnas2/AppData/Local/UnrealEngine/Common/DerivedDataCache: Writable
[2023.01.24-19.58.16:826][  0]LogDerivedDataCache: Shared data cache path not found in *engine.ini, will not use an Shared cache.
[2023.01.24-19.58.16:826][  0]LogDerivedDataCache: Unable to find inner node Shared for hierarchy Hierarchy.
[2023.01.24-19.58.16:826][  0]LogVirtualization: Display: VirtualizationSystem name found in ini file: None
[2023.01.24-19.58.16:826][  0]LogVirtualization: Display: FNullVirtualizationSystem mounted, virtualization will be disabled
[2023.01.24-19.58.16:827][  0]LogShaderCompilers: Guid format shader working directory is 15 characters bigger than the processId version (U:/CS415/InfiniteMatrixStarter 5.1/Intermediate/Shaders/WorkingDirectory/6148/).
[2023.01.24-19.58.16:827][  0]LogShaderCompilers: Cleaned the shader compiler working directory 'C:/Users/archnas2/AppData/Local/Temp/UnrealShaderWorkingDir/379D732D4A69DDC4CEACFFB5F307F41B/'.
[2023.01.24-19.58.16:827][  0]LogXGEController: Cannot use XGE Controller as Incredibuild is not installed on this machine.
[2023.01.24-19.58.16:827][  0]LogShaderCompilers: Display: Using Local Shader Compiler with 5 workers.
[2023.01.24-19.58.17:652][  0]LogTurnkeySupport: Completed SDK detection: ExitCode = 0
[2023.01.24-19.58.17:943][  0]LogShaderCompilers: Display: Compiling shader autogen file: U:/CS415/InfiniteMatrixStarter 5.1/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2023.01.24-19.58.17:944][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.01.24-19.58.18:382][  0]LogInit: FStereoShaderAspects: --- StereoAspects begin ---
[2023.01.24-19.58.18:382][  0]LogInit: FStereoShaderAspects: Platform=PCD3D_SM5 (0)
[2023.01.24-19.58.18:382][  0]LogInit: FStereoShaderAspects: bInstancedStereo = 0
[2023.01.24-19.58.18:382][  0]LogInit: FStereoShaderAspects: bMobilePlatform = 0
[2023.01.24-19.58.18:382][  0]LogInit: FStereoShaderAspects: bMobilePostprocessing = 1
[2023.01.24-19.58.18:382][  0]LogInit: FStereoShaderAspects: bMobileMultiView = 0
[2023.01.24-19.58.18:382][  0]LogInit: FStereoShaderAspects: bMultiViewportCapable = 1
[2023.01.24-19.58.18:382][  0]LogInit: FStereoShaderAspects: bInstancedStereoNative = 0
[2023.01.24-19.58.18:382][  0]LogInit: FStereoShaderAspects: ---
[2023.01.24-19.58.18:382][  0]LogInit: FStereoShaderAspects: bMobileMultiViewCoreSupport = 0
[2023.01.24-19.58.18:382][  0]LogInit: FStereoShaderAspects: bMobileMultiViewNative = 0
[2023.01.24-19.58.18:382][  0]LogInit: FStereoShaderAspects: bMobileMultiViewFallback = 0
[2023.01.24-19.58.18:382][  0]LogInit: FStereoShaderAspects: ---
[2023.01.24-19.58.18:382][  0]LogInit: FStereoShaderAspects: bInstancedMultiViewportEnabled = 0
[2023.01.24-19.58.18:382][  0]LogInit: FStereoShaderAspects: bInstancedStereoEnabled = 0
[2023.01.24-19.58.18:382][  0]LogInit: FStereoShaderAspects: bMobileMultiViewEnabled = 0
[2023.01.24-19.58.18:382][  0]LogInit: FStereoShaderAspects: --- StereoAspects end ---
[2023.01.24-19.58.18:458][  0]LogSlate: Using FreeType 2.10.0
[2023.01.24-19.58.18:458][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2023.01.24-19.58.18:517][  0]LogAssetRegistry: FAssetRegistry took 0.0317 seconds to start up
[2023.01.24-19.58.18:525][  0]LogEditorDomain: Display: EditorDomain is Disabled
[2023.01.24-19.58.18:711][  0]LogTexture: Display: Texture Encode Speed: FinalIfAvailable (editor).
[2023.01.24-19.58.19:209][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2023.01.24-19.58.19:209][  0]LogDeviceProfileManager: Available device profiles:
[2023.01.24-19.58.19:209][  0]LogDeviceProfileManager: 	[000005E6A10E3200][000005E698AD1800 52] GlobalDefaults, 
[2023.01.24-19.58.19:209][  0]LogDeviceProfileManager: 	[000005E6A10E5C00][000005E69D57C800 52] Windows, 
[2023.01.24-19.58.19:209][  0]LogDeviceProfileManager: 	[000005E6A10E5E00][000005E69D570000 52] WindowsEditor, 
[2023.01.24-19.58.19:209][  0]LogDeviceProfileManager: 	[000005E6A10E5200][000005E68EF07800 52] WindowsServer, 
[2023.01.24-19.58.19:209][  0]LogDeviceProfileManager: 	[000005E6A10E5600][000005E6A1580000 52] WindowsClient, 
[2023.01.24-19.58.19:209][  0]LogDeviceProfileManager: 	[000005E6A10E3A00][000005E6A1585000 52] IOS, 
[2023.01.24-19.58.19:209][  0]LogDeviceProfileManager: 	[000005E6A10E3600][000005E6A1587800 52] iPadAir2, 
[2023.01.24-19.58.19:209][  0]LogDeviceProfileManager: 	[000005E6A10E6800][000005E6A158C800 52] IPadPro, 
[2023.01.24-19.58.19:209][  0]LogDeviceProfileManager: 	[000005E6A10E6A00][000005E6A158A000 52] iPadAir3, 
[2023.01.24-19.58.19:209][  0]LogDeviceProfileManager: 	[000005E6A10E4E00][000005E69D575000 52] iPadAir4, 
[2023.01.24-19.58.19:209][  0]LogDeviceProfileManager: 	[000005E6A10E6400][000005E6A15F0000 52] iPadAir5, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10E3C00][000005E6A15F5000 52] iPadMini4, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10E5A00][000005E6A15F7800 52] iPadMini5, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10E3800][000005E6A15FA000 52] iPadMini6, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10E8400][000005E6A1660000 52] iPhone6S, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10E8600][000005E6A1662800 52] iPhone7, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10E8800][000005E6A1665000 52] iPodTouch7, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10E6000][000005E6A166A000 52] iPhone6SPlus, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10E7400][000005E6A166C800 52] iPhone7Plus, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10E8000][000005E6A1582800 52] iPhoneSE, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10E4C00][000005E6A15FC800 52] iPhone8, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10E6600][000005E6A1667800 52] iPhone8Plus, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10E8200][000005E6A1610000 52] iPhoneX, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10E5000][000005E6A1615000 52] iPhoneXS, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10E4600][000005E6A1617800 52] iPhoneXSMax, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10E7200][000005E6A161A000 52] iPhoneXR, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10E8A00][000005E6A161C800 52] iPhone11, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10E4000][000005E6A15F2800 52] iPhone11Pro, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10E8C00][000005E6A15D0000 52] iPhone11ProMax, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10E7000][000005E6A15D5000 52] iPhoneSE2, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10E4A00][000005E6A15D7800 52] iPhone12Mini, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10E4800][000005E6A15DA000 52] iPhone12, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10E8E00][000005E6A15DC800 52] iPhone12Pro, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10E6E00][000005E6A1612800 52] iPhone12ProMax, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10E6C00][000005E6A1630000 52] iPhone13Mini, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10E7800][000005E6A1635000 52] iPhone13, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10E9000][000005E6A1637800 52] iPhone13Pro, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10E6200][000005E6A163A000 52] iPhone13ProMax, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10E5800][000005E6A163C800 52] iPhoneSE3, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10E7E00][000005E6A15D2800 52] iPhone14, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10E9800][000005E6A1640000 52] iPhone14Plus, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10E7A00][000005E6A1645000 52] iPhone14Pro, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10E9A00][000005E6A1647800 52] iPhone14ProMax, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10E9E00][000005E6A164A000 52] iPadPro105, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10EA000][000005E6A164C800 52] iPadPro129, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10E9200][000005E6A1632800 52] iPadPro97, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10E9400][000005E6A1650000 52] iPadPro2_129, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10E7600][000005E6A1655000 52] iPad5, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10EA800][000005E6A1657800 52] iPad6, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10E7C00][000005E6A165A000 52] iPad7, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10EAA00][000005E6A165C800 52] iPad8, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10EAE00][000005E6A1642800 52] iPad9, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10EB000][000005E6A1670000 52] iPad10, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10EA200][000005E6A1675000 52] iPadPro11, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10EA400][000005E6A1677800 52] iPadPro2_11, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10E5400][000005E6A167A000 52] iPadPro3_11, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10EB800][000005E6A167C800 52] iPadPro4_11, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10E4200][000005E6A1652800 52] iPadPro3_129, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10EBA00][000005E6A1680000 52] iPadPro4_129, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10EBE00][000005E6A1685000 52] iPadPro5_129, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10EC000][000005E6A1687800 52] iPadPro6_129, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10EB200][000005E6A168A000 52] AppleTV, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10EB400][000005E6A168C800 52] AppleTV4K, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10E9600][000005E6A1672800 52] AppleTV2_4K, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10EC800][000005E6A1690000 52] TVOS, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10EDC00][000005E6A1697800 52] Mac, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10EDE00][000005E6A1695000 52] MacEditor, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10ED200][000005E6A169A000 52] MacClient, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10ED600][000005E6A169C800 52] MacServer, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10EE200][000005E6A16C0000 52] Linux, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10EE400][000005E6A16C2800 52] LinuxEditor, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10EC200][000005E6A16C7800 52] LinuxArm64Editor, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10ECE00][000005E6A16CA000 52] LinuxArm64, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10EBC00][000005E6A16CC800 52] LinuxClient, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10EE000][000005E6A1682800 52] LinuxArm64Client, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10ECC00][000005E6A16C5000 52] LinuxServer, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10ED000][000005E6A16A0000 52] LinuxArm64Server, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10ED400][000005E6A16A5000 52] Android, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10EE600][000005E6A16A7800 52] Android_Preview_OpenGL, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10EC400][000005E6A16AA000 52] Android_Preview_Vulkan, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10E9C00][000005E6A16AC800 52] Android_Low, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10EEE00][000005E6A1692800 52] Android_Mid, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10EAC00][000005E6A15C0000 52] Android_High, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10EA600][000005E6A15C5000 52] Android_Default, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10EF000][000005E6A15C7800 52] Android_Adreno4xx, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10EB600][000005E6A15CA000 52] Android_Adreno5xx_Low, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10EC600][000005E6A15CC800 52] Android_Adreno5xx, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10EE800][000005E6A16A2800 52] Android_Adreno6xx, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10EF800][000005E6A16D0000 52] Android_Adreno6xx_Vulkan, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10ED800][000005E6A16D5000 52] Android_Adreno7xx, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10EFA00][000005E6A16D7800 52] Android_Adreno7xx_Vulkan, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A10EFE00][000005E6A16DA000 52] Android_Mali_T6xx, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E699E91400][000005E6A16DC800 52] Android_Mali_T7xx, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A1700000][000005E6A15C2800 52] Android_Mali_T8xx, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A1701200][000005E6A16E0000 52] Android_Mali_G71, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A1701000][000005E6A16E5000 52] Android_Mali_G72, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A1701A00][000005E6A16E7800 52] Android_Mali_G72_Vulkan, 
[2023.01.24-19.58.19:210][  0]LogDeviceProfileManager: 	[000005E6A1700800][000005E6A16EA000 52] Android_Mali_G76, 
